kraj,id,nazwa_firmy,miasto,adres,www,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
BG,BG-B-019,РАДУЛОВ - М ООД (Radulov - M Ltd),Варна,"ул. Цариброд № 31А, Варна 9000, България",https://radulovm.com,średni,🟢,ЕИК 103969977,BG103969977,2006,hurtownik,ręczne i elektryczne nabijarki do papierosów,,4,B8,średni,wysoki,B2B + B2C,,Петър Нанев Радулов / Миглена Колева Минчева,Управители,,bim_color_@abv.bg,+359 888 922 183,Importer i hurtownik artykułów gospodarstwa domowego oraz ręcznych i elektrycznych maszynek do napełniania gilz w Warnie.,,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
BG,BG-B-020,ДЕЛИОН ООД (Delion OOD - VM Finance Group),София,"бул. Цариградско шосе № 147 / бул. Проф. Цветан Лазаров № 92, София 1784, България",https://delion.bg,duży,🟢,ЕИК 131445266,BG131445266,1998,hurtownik,tytonie do skręcania | cygara | akcesoria,,4,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Yavor Stefanov Karagyozov,Управител (Manager),,office@delion.bg,+359 2 970 80 00,"Czołowy ogólnokrajowy importer i dystrybutor tytoni do palenia, cygar i akcesoriów (VM Finance Group) z hubami w Sofii, Płowdiwie i Warnie.",,,,,2026-08-15,import (global),KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
BG,BG-B-021,ТАБКОМ ЛОГИСТИК ООД (Tabcom Logistic OOD),Бургас,"бул. Янко Комитов № 28, РКС Черноморие, Бургас 8000, България",https://tabcom.bg,duży,🟢,ЕИК 203330553,BG203330553,2014,hurtownik,,,4,B8,średni,wysoki,B2B regionalny,,Управител,Управител,,office@tabcom.bg,+359 56 88 10 20,"Wiodący regionalny dystrybutor wyrobów tytoniowych, kawy i FMCG na wybrzeżu Morza Czarnego i w regionie Burgas.",,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
BG,BG-B-022,Табако Трейд Стара Загора ООД (Tobacco Trade Stara Zagora Ltd),Стара Загора,"ул. Петър Парчевич № 46, вх. Б, ет. 3, ап. 9, Стара Загора 6000, България",https://tobaccotrade.bg,duży,🟢,ЕИК 202000823,BG202000823,2012,hurtownik,PowerMatic | Rollo | Korona,,4,B8,średni,wysoki,B2B hurtownia,,Цветан Христевски / Йордан Николов,Управители,,starazagora@tobaccotrade.bg,+359 42 60 10 20,Regionalny oddział dystrybucyjny sieci Tobacco Trade / Dafna Group zaopatrujący hurtownie w Starej Zagorze i południowo-środkowej Bułgarii.,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),BG-B-003
BG,BG-B-023,Табако Трейд Русе ООД (Tobacco Trade Ruse Ltd),Русе,"бул. Трети март № 44, Русе 7012, България",https://tobaccotrade.bg,duży,🟢,ЕИК 201526699,BG201526699,2011,hurtownik,PowerMatic | Rollo | Korona,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,ruse@tobaccotrade.bg,+359 82 82 10 30,Główny hub dystrybucyjny sieci Tobacco Trade w północnej Bułgarii nad Dunajem (Русе).,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),BG-B-003
BG,BG-B-024,Табако Трейд Хасково ООД (Tobacco Trade Haskovo Ltd),Хасково,"ул. Брезовско шосе № 137 / депо Хасково, България",https://tobaccotrade.bg,średni,🟢,ЕИК 206175282,BG206175282,2020,hurtownik,PowerMatic | Rollo | Korona,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,haskovo@tobaccotrade.bg,+359 38 60 10 20,Regionalna jednostka dystrybucyjna sieci Tobacco Trade dla obwodu Chaskowo i południowo-wschodniej Bułgarii.,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),BG-B-003
BG,BG-B-025,Табако Трейд Благоевград ООД (Tobacco Trade Blagoevgrad Ltd),Благоевград,"ул. Арсений Костенцев № 29, ет. 7, ап. 28, Благоевград 2700, България",https://tobaccotrade.bg,średni,🟢,ЕИК 101745934,BG101745934,2002,hurtownik,PowerMatic | Rollo | Korona,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,blagoevgrad@tobaccotrade.bg,+359 73 88 10 20,Regionalna hurtownia sieci Tobacco Trade obsługująca południowo-zachodnią Bułgarię (Благоевград / Пирински край).,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),BG-B-003
BG,BG-B-026,ДЖЕНТЪЛМЕН ГРУП ЕООД,София,"ул. Суходолска № 201, София 1373, България",https://nargile.bg,średni,🟢,ЕИК 203818240,BG203818240,2015,hurtownik,Mascotte | Gizeh | OCB,,3,B8,średni,średni,B2B + B2C,,Управител,Управител,,office@nargile.bg,+359 877 778 888,"Dystrybutor akcesoriów dla palaczy, shisha, tytoniu i osprzętu w Sofii z platformą nargile.bg. | Brand/Web: Gentleman Group Ltd - Nargile.bg",,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
SI,SI-A-001,Derma Op d.o.o. (TobaccoStuff),Brežice,"Kajuhova ulica 1, 8250 Brežice, Slovenija",https://tobaccostuff.net,średni,🔴,Matična št. 6174981000,SI11858249,,hurtownik,Powermatic (1+ | 2+ | 3+ | 4+ | 5+) | Hawk | Gilze | Tobačni pribor,,,A1,średni,,Veleprodaja & Spletna trgovina,,Vedenje podjetja,General Manager,,info@tobaccostuff.net,+386 41 369 983,Główny słoweński dystrybutor hurtowy i importer pełnej linii maszynek Powermatic (I-V) oraz akcesoriów.,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-08-31 ✅ FROZEN (API),
SI,SI-A-002,Goran Jandrić s.p. (Hiper Trade),Ljubljana,"Brodarjev trg 13, 1000 Ljubljana, Slovenija",https://hipertrade.si,średni,🔴,Matična št. 6879675000,SI76868702,,reseller,Powermatic (II+ | III+ | IV+ | 5+ DELUXE) | Električni strojčki | Rezervni deli,,,A1,średni,,B2B & Spletna prodaja,,Goran Jandrić,Lastnik / Nosilec dejavnosti,,info@hipertrade.si,+386 40 303 613,Wyspecjalizowany dystrybutor elektrycznych maszynek Powermatic oraz części zamiennych w Lublanie.,,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-08-31 ✅ FROZEN (API),
SI,SI-A-003,"TOBAČNA GROSIST, d.o.o. (Imperial Brands)",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.tobacna-grosist.si,średni,🔴,Matična št. 5462959000,SI31627528,,hurtownik,Rizla | Mascotte | Gizeh | Tobačni pribor | Cigaretni tulci | Tobak,,,A1,średni,,Veleprodaja B2B ogólnokrajowa,,Jelka Jamnik / Nabavni oddelek,Head of Purchasing & Wholesale,,grosist@tobacna.si,+386 1 477 72 00,"Główny narodowy hurtownik wyrobów tytoniowych, gilz i akcesoriów zwijających w Słowenii z własnym składem podatkowym. | Profil/Sourcing: Trošarinsko skladišče / FURS Carina",,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-08-31 ✅ FROZEN (API),
SI,SI-A-004,"TOBAČNA LJUBLJANA, d.o.o.",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.tobacna.si,średni,🔴,Matična št. 5132533000,SI80417515,,hurtownik,Tobačni izdelki | Rizla | Kadilske potrebščine,,,A1,średni,,Veleprodaja & Dystrybucja,,Uprava družbe,Managing Director,,info@tobacna.si,+386 1 477 71 00,Centrala grupy Tobačna Ljubljana zarządzająca dystrybucją wyrobów tytoniowych w Słowenii.,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-08-31 ✅ FROZEN (API),
SI,SI-A-005,Mombly d.o.o. (Snail Custom Rolling Papers / Snail Shop),Škofije / Ljubljana,"Plavje 35a, 6281 Škofije, Slovenija",https://snailpapers.com,średni,🔴,Matična št. 6876543000,SI35894571,,producent,Snail Rolling Papers | Filtri | Kadilski pripomočki | Custom Papers,,,A2,średni,,Veleprodaja B2B & Sieć salonów Snail Shop,,Vedenje družbe,CEO & Founder,,info@snailpapers.com,+386 5 654 3210,Słoweński producent i eksporter bibułek oraz akcesoriów dla palaczy z salonami w Lublanie i Zagrzebiu. | www title: Snail Custom Rolling Papers,,https://www.facebook.com/SnailPapers,https://www.instagram.com/snailpapers/,https://www.tiktok.com/@snailpapers,2026-08-17,Direct Production & EU Export,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-08-31 ✅ FROZEN (API),
SI,SI-A-006,"SIGMA - COMMERCE, d.o.o. (Belidim)",Celje,"Stanetova ulica 20, 3000 Celje, Slovenija",https://belidim.si,duży,🔴,Matična št. 5490090000,SI67703658,,reseller,Vape | CBD | Tobačni pribor | Kadilske potrebščine,,,A2,średni,,"Sieć salonów (Ljubljana, Maribor, Kranj, Krško) & E-commerce",,,,,info@belidim.si,+386 3 428 5000,"Sieć specjalistycznych sklepów i hurtownia akcesoriów dla palaczy w największych miastach Słowenii. | Sieć 4+ lokali: Ljubljana, Maribor, Kranj, Krško.",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-08-31 ✅ FROZEN (API),
SI,SI-A-007,HALO TRADE d.o.o.,Dolenjske Toplice,"Podturn pri Dolenjskih Toplicah 42, 8350 Dolenjske Toplice, Slovenija",https://mojaoprema.si,średni,🔴,Matična št. 8101086000,SI24513822,,hurtownik,"Električni strojčki za cigarete (Gerui, Verk) | Oprema",,,A2,średni,,E-commerce & Wholesale platform,,Vedenje podjetja,E-commerce Director,,info@mojaoprema.si,+386 7 384 5000,Dystrybutor internetowy i hurtowy elektrycznych maszynek do nabijania papierosów w Słowenii. | Brand/Web: MOJAoprema.si / haloorodje.si,,,,,2026-08-17,Direct Import EU/Asia,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-08-31 ✅ FROZEN (API),
SI,SI-B-001,"TOBAČNA 3DVA, d.o.o. (Trafika 3DVA)",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.trafika3dva.si,duży,🔴,Matična št. 5926742000,SI75749955,,hurtownik,Tobačni izdelki | Cigaretni papirčki | Tulci | Kadilski pripomočki,,5,B8,średni,bardzo wysoki,Hurt B2B & Sieć 200+ trafík 3DVA,,Milan Rus,Direktor (hčerinsko podjetje Tobačne Ljubljana / Imperial Brands),,3dvainfo@si.imptob.com,+386 1 477 73 19,Największa narodowa sieć ponad 200 kiosków i saloników prasowo-tytoniowych Trafika 3DVA w Słowenii. | Profil/Sourcing: Trošarinski promet (FURS Carina),,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SI,SI-B-002,"DELO PRODAJA, d.o.o.",Ljubljana,"Dalmatinova ulica 2, 1000 Ljubljana, Slovenija",https://www.deloprodaja.si,duży,🔴,Matična št. 5096014000,SI17806771,,hurtownik,Časopisi | Tobačni izdelki | Kadilski pribor,,4,B8,średni,wysoki,Distribucija & Sieć kiosków,,Vodstvo družbe,General Manager,,info@deloprodaja.si,+386 1 230 65 00,"Wiodący ogólnokrajowy dystrybutor prasy, wyrobów tytoniowych i akcesoriów w Słowenii.",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SI,SI-B-003,Poslovni sistem Mercator d.o.o. (Cash & Carry),Ljubljana,"Dunajska cesta 107, 1000 Ljubljana, Slovenija",https://www.mercator.si,duży,🔴,Matična št. 5300231000,SI45884595,,hurtownik,FMCG | Tobačni izdelki | Veleprodaja,,5,B8,średni,wysoki,Cash & Carry Veleprodaja ogólnokrajowa,,Tomislav Đurić,President of Management - CEO,,info@mercator.si,+386 1 560 10 00,Największa sieć hurtowni samoobsługowych Cash & Carry i dystrybutor FMCG oraz tytoniu w Słowenii.,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SI,SI-B-004,"OTP, trgovina s tobakom, d.o.o. (Scandinavian Tobacco Group)",Ljubljana,"Vojkova cesta 50, 1000 Ljubljana, Slovenija",https://www.st-group.com,średni,🔴,Matična št. 5398851000,SI44285175,,hurtownik,Cigare | Tobak za pipe | Kadilski pribor,,4,B8,średni,wysoki,Veleprodaja B2B,,Direktor družbe,Country Manager Slovenia,,info.si@st-group.com,+386 1 430 01 00,"Oficjalny dystrybutor tytoniu fajkowego, cygar i akcesoriów Scandinavian Tobacco Group w Słowenii.",,,,,2026-08-17,FURS Trošarine / Uvoz,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SI,SI-B-005,"JT International Ljubljana, d.o.o.",Ljubljana,"Ogrinčeva ulica 4, 1000 Ljubljana, Slovenija",https://www.jti.com,średni,🔴,Matična št. 8111952000,SI26379694,,hurtownik,Tobačni izdelki | Cigarete | Pripomočki,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo podjetja,General Manager Slovenia,,info.slovenia@jti.com,+386 1 586 31 00,Słoweński oddział koncernu Japan Tobacco International. | Profil/Sourcing: Trošarinsko skladišče / FURS Carina,,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B9 2026-08-31 ✅ FROZEN (API),
SI,SI-B-006,"Philip Morris Ljubljana, d.o.o.",Ljubljana,"Letališka cesta 29A, 1000 Ljubljana, Slovenija",https://www.pmi.com,średni,🔴,Matična št. 5523869000,SI55739172,,hurtownik,Tobačni izdelki | IQOS | Cigarete,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo družbe,Managing Director Slovenia,,infoline.si@pmi.com,+386 1 586 37 00,Słoweński oddział koncernu Philip Morris International.,,,,,2026-08-17,Trošarinsko skladišče / FURS,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B9 2026-08-31 ✅ FROZEN (API),
SI,SI-B-007,"BRITISH AMERICAN TOBACCO, d.o.o.",Ljubljana,"Ljubljana, Slovenija",https://www.bat.com,średni,🔴,Matična št. 1833286000,SI54717647,,hurtownik,Tobačni izdelki | Glo | Velo,,5,B9,średni,wysoki,Veleprodaja ogólnokrajowa,,Vodstvo družbe,General Manager Slovenia,,info_slovenia@bat.com,+386 1 586 39 00,Słoweński oddział koncernu British American Tobacco.,,,,,2026-08-17,Trošarinsko skladišče / FURS,AJPES 1833286000 | VIES SI54717647 | bat.com,(AJPES / VIES) 2026-08-31 ⏳ PENDING_API,
SI,SI-B-008,M.H.U. d.o.o.,Maribor,"Trg svobode 5, 2000 Maribor, Slovenija",https://qvapehouse.com,średni,🔴,Matična št. 7041772000,SI48939223,,reseller,Vape | E-tekočine | Kadilske potrebščine,,4,B6,średni,średni,"Sieć salonów (Maribor, Ljubljana, Murska Sobota) & E-commerce",,,,,online@qvapehouse.com,+386 2 250 11 00,"Sieć specjalistycznych salonów vape oraz e-commerce Q Vapehouse w Słowenii. | Sieć 3 lokali: Maribor, Ljubljana, Murska Sobota.",,,,,2026-08-17,Direct EU Import,AJPES 7041772000 | VIES SI48939223 | qvapehouse.com,(AJPES / VIES) 2026-08-31 ⏳ PENDING_API,
SI,SI-B-009,"VAPE, d.o.o.",Sežana,"Partizanska cesta 63, 6210 Sežana, Slovenija",https://vape-zp.si,średni,🔴,Matična št. 6734127000,SI87241285,,reseller,Vape | E-cigarete | Pripomočki,,2,B6,średni,niski,B2C & B2B regionalny,,Nina Gašperšič,Direktor in lastnik,,nina@vape-zp.si,+386 30 221 201,Regionalny dystrybutor i salon e-papierosów w Sežanie (Primorska).,,,,,2026-08-17,Direct EU Import,AJPES 6734127000 | VIES SI87241285 | vape-zp.si,(AJPES / VIES) 2026-08-31 ⏳ PENDING_API,
HR,HR-A-001,VELETABAK d.o.o.,Zagreb,"Jankomir 25j, 10000 Zagreb, Hrvatska",https://www.veletabak.hr,duży,🟢,OIB 22051418553,HR22051418553,1994,hurtownik,PowerMatic | OCB | Zig-Zag | Mascotte,,,A1,średni,,B2B hurtownia + sieć kiosków,,Luka Saraf,Director,,info@veletabak.hr,+385 1 3492 555,"Czołowy chorwacki dystrybutor hurtowy wyrobów tytoniowych, bibułek, maszynek i osprzętu w Zagrzebiu z ogólnokrajową logistyką. | www title: Veletabak",,,,,2026-08-15,import (UE / global),KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
HR,HR-A-002,NOSTRI MARIS d.o.o. (Samobor Depot),Samobor,"Bobovica 9, 10430 Samobor, Hrvatska",https://nostrimaris.hr,duży,🟢,OIB 42488651605,HR42488651605,2015,hurtownik,Smoking | Atomic | PoP Filters | Matteo | Zippo,,,A1,średni,,B2B dla kiosków i tobacco shopów,,Direktor,Direktor,,narudzbe@nostrimaris.hr,+385 91 181 07 00,"Wyspecjalizowany dystrybutor hurtowy osprzętu tytoniowego, gilz, bibułek, maszynek i zapalniczek dla kiosków i tobacco shopów z magazynem w Samoborze. | www title: Nostri Maris - Premium Duhanski Pribor",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-003,TELEMAX d.o.o. (Diskont Fumar),Split,"Šetalište pape Ivana Pavla II. 31, 21000 Split, Hrvatska",https://diskontfumar.hr,duży,🟢,OIB 16596508010,HR16596508010,2000,hurtownik,nabijarki ręczne i elektryczne | gilzy | tytonie,,,A1,średni,,B2B + B2C (sieć Diskont Fumar),,Ivica Rebac,Direktor,,info@diskontfumar.hr,+385 21 380 000,"Główny operator hurtowy i detaliczny sklepów tytoniowych Diskont Fumar w Dalmacji i południowej Chorwacji. | www title: Diskont pića, mobitela i prehramb",,https://www.facebook.com/Diskont-1923244101128503/,,,2026-08-15,import + dystrybucja,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-004,NLK TRGOVINA I DISTRIBUCIJA d.o.o. (Daily Press),Zagreb,"Koledovčina 1 / Slavonska avenija 1c, 10000 Zagreb, Hrvatska",https://nlk-tid.hr,duży,🟢,OIB 19391820383,HR19391820383,2015,hurtownik,pribor za pušače | gilze | TGC Trading partner,,,A1,średni,,B2B + sieć Daily Press,,Željko Petrić,Direktor,,info@nlk-tid.hr,+385 1 2404 000,Dystrybutor hurtowy i operator sieci punktów Daily Press z silnym portfolio akcesoriów dla palaczy i partnerstwem z TGC Trading. | www title: NLK trgovina i distribucija d.o.o.,,,,,2026-08-15,import + dystrybucja krajowa,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-005,CAMELOT d.o.o. (Havana Cigar Shop),Zagreb,"Frankopanska ulica 22, 10000 Zagreb, Hrvatska",https://www.havana.hr,średni,🟢,OIB 29498303082,HR29498303082,1992,hurtownik,cygara | tytonie premium | akcesoria do palenia,,,A1,średni,,B2B + B2C,,Direktor,Direktor,,info@havana.hr,+385 1 4848 100,Renomowany importer i dystrybutor wyrobów tytoniowych i akcesoriów pod marką Havana Cigar Shop. | www title: Default page,,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-006,SATELIT-tbm d.o.o.,Zagreb,"Odranska ulica 1A, 10000 Zagreb, Hrvatska",https://satelit-tbm.hr,średni,🟢,OIB 31395903706,HR31395903706,1995,hurtownik,akcesoria do palenia | zapalniczki | maszynki,,,A1,średni,,B2B,,Direktor,Direktor,,info@satelit-tbm.hr,+385 1 6191 000,"Dystrybutor i hurtownik artykułów upominkowych, zapalniczek oraz akcesoriów dla palaczy w Zagrzebiu. | www title: Naslovnica - Satelit-tbm",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-007,GRAFOCENTAR d.o.o.,Zagreb,"Ulica Antuna Nemčića 7, 10000 Zagreb, Hrvatska",https://grafocentar-kz.hr,średni,🟢,OIB 44438339914,HR44438339914,1993,hurtownik,Guliwer | Korona | Tennesie | maszynki do nabijania,,,A1,średni,,B2B + hurt,,Direktor,Direktor,,krizevci-p1@grafocentar-kz.hr,+385 91 270 2770,"Hurtownia i dystrybutor maszynek do napełniania gilz i artykułów tytoniowych (Guliwer, Korona, Tennesie). | www title: Školski pribor | Igračke | Gorjuss | Akcija",,https://www.facebook.com/tr,https://www.instagram.com/grafocentarkz/,,2026-08-15,dystrybucja krajowa + import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-A-008,PIPA d.o.o.,Sveta Nedelja,"Dr. Franje Tuđmana 16, Strmec, 10434 Sveta Nedelja, Hrvatska",https://pipa.hr,średni,🟢,OIB 91569536950,HR91569536950,1996,hurtownik,fajki | humidory | akcesoria do tytoniu | maszynki,,,A1,średni,,B2B + sklep specjalistyczny,,Direktor,Direktor,,info@pipa.hr,+385 1 3385 000,"Importer i dystrybutor specjalistycznych akcesoriów dla palaczy, wyrobów fajkowych i osprzętu tytoniowego. | www title: Pipa.hr - Sve za vašu kupaonu",,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-001,TDR d.o.o. (Tvornica duhana Rovinj / BAT Adria),Rovinj,"Obala Vladimira Nazora 1, 52210 Rovinj, Hrvatska",https://tdr.hr,duży,🟢,OIB 37014645007,HR37014645007,1872,producent,Ronhill | Walter Wolf | Dunhill | Lucky Strike,,4,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Zvonko Kolobara,Direktor,cro_pravniodjel@bat.com,info@tdr.hr,+385 52 801 000,Największy producent i dystrybutor wyrobów tytoniowych w Chorwacji i regionie Adria (część BAT Adria).,,,,,2026-08-15,własna produkcja + import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-002,TISAK PLUS d.o.o. (Tisak / Fortenova Grupa),Zagreb,"Slavonska avenija 11a, 10000 Zagreb, Hrvatska",https://www.tisak.hr,duży,🟢,OIB 32497003047,HR32497003047,1962,hurtownik,tytonie | gilzy | maszynki | prasa,,4,B8,średni,bardzo wysoki,B2B + sieć 1400+ kiosków,,Danko Duhović,Predsjednik Uprave,,info@tisak.hr,+385 1 2413 100,Największy chorwacki dystrybutor tiskowin i wyrobów tytoniowych z siecią ponad 1400 punktów sprzedaży.,,,,,2026-08-15,dystrybucja ogólnokrajowa,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
HR,HR-B-003,iNOVINE d.d. (BAT Adria Network),Zagreb,"Draškovićeva 27, 10000 Zagreb, Hrvatska",https://inovine.hr,duży,🟢,OIB 85031837779,HR85031837779,1994,hurtownik,wyroby tytoniowe | akcesoria | prasa,,4,B8,średni,bardzo wysoki,B2B + sieć kiosków,,Uprava,Uprava,,info@inovine.hr,+385 1 4596 200,"Druga największa sieć dystrybucyjna i kiosków tytoniowych w Chorwacji, działająca w strukturach BAT Adria.",,,,,2026-08-15,dystrybucja ogólnokrajowa,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-004,JT INTERNATIONAL ZAGREB d.o.o.,Zagreb,"Slavonska avenija 6a, 10000 Zagreb, Hrvatska",https://www.jti.com,duży,🟢,OIB 32835155877,HR32835155877,2006,hurtownik,Winston | Camel | LD | Benson & Hedges,,3,B8,średni,wysoki,B2B ogólnokrajowy,,Tomaz Maver,Market Manager / Direktor družbe Slovenia & Croatia,,zagreb.office@jti.com,+385 1 6005 600,Chorwackie ramię dystrybucyjne koncernu Japan Tobacco International (JTI).,,,,,2026-08-15,import / koncern,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
HR,HR-B-005,PHILIP MORRIS ZAGREB d.o.o.,Zagreb,"Ulica Vjekoslava Heinzela 70, 10000 Zagreb, Hrvatska",https://www.pmi.com,duży,🟢,OIB 88062025421,HR88062025421,1994,hurtownik,Marlboro | Chesterfield | L&M | IQOS,,3,B8,średni,wysoki,B2B ogólnokrajowy,,Anita Letica,President of the Management Board / GM Croatia & Slovenia,,contact.zagreb@pmi.com,+385 1 6160 600,Chorwackie ramię dystrybucyjne Philip Morris International.,,,,,2026-08-15,import / koncern,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
HR,HR-B-006,HRVATSKI DUHANI d.d.,Virovitica,"Osječka ulica 2, 33000 Virovitica, Hrvatska",https://www.hrvatskiduhani.hr,duży,🟢,OIB 92200203113,HR92200203113,1957,producent,surowiec tytoniowy | obróbka tytoniu,,3,B8,średni,średni,B2B przemysłowy,,Aleksandra Grigić,Predsjednica uprave,,info@hrvatskiduhani.hr,+385 33 803 000,"Największa chorwacka firma zajmująca się uprawą, skupem i pierwotną obróbką tytoniu (część grupy BAT).",,,,,2026-08-15,produkcja krajowa,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
HR,HR-B-007,ROX d.o.o.,Zagreb,"Slavonska avenija 100, 10000 Zagreb, Hrvatska",https://rox.hr,duży,🟢,OIB 20534431136,HR20534431136,1992,hurtownik,upaljači | pribor za pušače | FMCG,,4,B8,średni,wysoki,B2B ogólnokrajowy,,Direktor,Direktor,,info@rox.hr,+385 1 2415 000,Duży dystrybutor hurtowy FMCG z dedykowanym działem akcesoriów dla palaczy i zapalniczek w Zagrzebiu.,,,,,2026-08-15,import,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
HR,HR-B-008,ORBICO d.o.o.,Zagreb,"Koturaška cesta 69 / Ulica Kreše Golika 1, 10000 Zagreb, Hrvatska",https://www.orbico.hr,duży,🟢,OIB 85611744662,HR85611744662,1998,hurtownik,FMCG | wyroby tytoniowe | akcesoria,,3,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Uprava / Branko Roglić,Uprava,,info.croatia@orbico.com,+385 1 3444 800,Największy niezależny operator logistyczno-dystrybucyjny w Europie Środkowo-Wschodniej (Grupa Orbico) z rozbudowaną logistyką tytoniową i FMCG w Chorwacji.,,,,,2026-08-15,import / koncerny,VIES Live API + Sudski Registar HR 2026-08-15,2026-08-31 ✅ FROZEN (API),
