kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
BG,BG-A-001,Tobacco Trading International Bulgaria EOOD,София,"ul. Angelov vrah 22, 1618 Sofia, Bulgaria",https://ttibulgaria.com,green|200|6248ms,duży,Jest NIP,ЕИК 130768462,BG130768462,2001,hurtownik,PowerMatic | Cartel | Rollo,,,A1,średni,,,,Tenko Bankov,Managing Director,,office@ttibulgaria.com,+359 2 955 74 03,"Kluczowy bułgarski dystrybutor hurtowy tytoniu do skręcania, gilz i nabijarek cigaretowych w Sofii. | Scalono z BG-B-002 2026-08-26 (duplikat: ten sam EIK 130768462). Kontakt zaktualizowany na zweryfikowany publicznie zestaw (ESTA + company.bg) - poprzednie dane (adres: 'ул. 20-ти април 13, София 1606, България', tel: '+359 2 954 1120', email: 'office@tti.bg', www: 'https://www.tti.bg', rejestr_id: '130768462') byly nieaktualne/niepotwierdzone. Powiazanie grupowe: filia Poschl Tabak (Geisenhausen, DE).",,,,,2026-08-26,,KRS API / CEIDG API + web search 2026-08-18 | ESTA (esta.be/members/tti-bulgaria) + company.bg cross-check 2026-08-26,2026-09-03 ✅ FROZEN (API),
BG,BG-A-002,Табако Трейд София ООД (Tobacco Trade Sofia),София,"бул. Цариградско шосе 115, София 1784, България",https://www.tobaccotrade.bg,green|200|2865ms,duży,Jest NIP,ЕИК: 831556490,BG831556490,,hurtownik,PowerMatic | Rollo | Korona,,,A2,średni,,,,Димитър Костадинов Вълчев,Управител,,office@tobaccotrade.bg,+359 2 975 3000,Ugruntowany dystrybutor hurtowy wyrobów tytoniowych i osprzętu w Sofii.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-A-003,М ТАБАКО ООД (M Tobacco Ltd),Пловдив,"ул. Младежка 26, Пловдив 4002, България",https://www.carteltubes.com,red|dns,duży,Jest NIP,ЕИК 160075421,BG160075421,2006,producent,Cartel | Rollo | Imperator | Desperado | Maxi Gold,Cartel / Rollo,,A1,średni,,B2B + B2C,,Женя Николова Садъчева,Управител,zhelyo.kolev@mtobacco.bg,office@mtobacco.bg,+359 32 642 441,"Główny bułgarski producent i globalny eksporter akcesoriów tytoniowych, gilz oraz ręcznych i elektrycznych nabijarek do papierosów pod markami Cartel, Rollo, Imperator. | enrichment: web_search(evtinicigari.com, novagroup.mk)",,https://facebook.com/carteltubes,,,2026-08-15,własna produkcja + import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-A-004,ГИГА ТРЕЙД БГ ЕООД (Giga Trade BG - GigaDrinks),Пловдив,"ул. Стефан Ботев 8, ет. 3, Пловдив 4003, България",https://www.gigadrinks.com,green|200|864ms,duży,Jest NIP,ЕИК 202342951,BG202342951,2013,hurtownik,PowerMatic I | PowerMatic II | PowerMatic III+ | PowerMatic IV | Atomic | Mascotte | Cartel,,,A1,średni,,B2B + B2C online/offline,,Димитър Георгиев Гигов,Управител,,sales@gigadrinks.com,+359 896 657 243,"Wiodący bezpośredni importer i dystrybutor elektrycznych oraz tłokowych nabijarek do papierosów PowerMatic (seria I, II, III+, IV) oraz akcesoriów RYO/MYO w Bułgarii.",,,,,2026-08-15,import (UE + Azja),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-A-005,БУЛЛ ДРИАС ЕООД (Bull Drias Ltd - GilziZaCigari),Бургас,"жк Зорница бл. 14, ет. 14, ап. 1, Бургас 8000, България",https://gilzizacigari.com,green|200|866ms,średni,Jest NIP,ЕИК 202861704,BG202861704,2013,hurtownik,Flarus | Cartel | Rollo | Korona | Gizeh,,,A1,średni,,B2B + B2C,,Ян Сухи / Пламен Петков,Управители,,gilzizacigari@gilzizacigari.com,+359 898 684 453,"Dedykowany dystrybutor hurtowy i detaliczny gilz papierosowych, ręcznych i elektrycznych nabijarek do papierosów oraz akcesoriów tytoniowych w Bułgarii. | www title: Гилзи за Цигари",,https://www.facebook.com/gilzizacigaricom/,,,2026-08-15,import (UE + CN),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-A-006,ВИНТАЙМ ЕООД (Vintime Ltd),Варна,"бул. Сливница 206 / ул. Мир 58, Варна 9010, България",https://vintaim.com,green|200|599ms,duży,Jest NIP,ЕИК 103195300,BG103195300,1998,hurtownik,Dark Horse | Domino | Smoke | Amigos | Huzar | Barreta | Quick-fill,,,A1,średni,,B2B hurtownia,,Пламен Иванов Тодоров,Управител,,info@vintaim.com,+359 897 801 101,"Oficjalny przedstawiciel i importer marek Dark Horse, Domino, Smoke, Huzar, Quick-fill — gilzy, nabijarki do papierosów i akcesoria tytoniowe w regionie Morza Czarnego i Warny.",,,,,2026-08-15,import (UE),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-A-007,ТОБАКО ИМПОРТ ООД,София,"ул. Г. С. Раковски 120А, София 1000, България",https://www.tobacco-import.com,green|200|290ms,duży,Jest NIP,ЕИК 131452378,BG131452378,2005,hurtownik,Karelia | OCB | Mascotte | Gizeh,,,A1,średni,,B2B portal,,Боян Иванов / Николай Вълчанов,Управители,,office@tobacco-import.com,+359 2 428 28 99,"Duży ogólnokrajowy importer i hurtownik B2B wyrobów tytoniowych, bibułek, gilz oraz maszynek do nabijania papierosów z centralnymi centrami logistycznymi w Sofii i Płowdiwie. | Profil: Tobacco Import Ltd",,,,,2026-08-15,import (UE + Bałkany),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-001,Tobacco Distribution OOD,Sofia,"bul. Knyaginya Maria Luiza 91B, Sofia",https://tobacco.bg,green|200|3542ms,średni,Jest NIP,ЕИК 206015071,BG206015071,,hurtownik,,,5,B8,średni,wysoki,,,Yani Georgiev,Owner,,office@tobacco.bg,+359 879 336 630,"Licencja BG5800V012306. Główny dystrybutor wyrobów tytoniowych, ELFBAR, RELX oraz marek akcesoriów tytoniowych.",https://linkedin.com/in/yani-georgiev,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,QS: 90/100 | 2026-09-03 ✅ FROZEN (API),
BG,BG-B-002,Tabako Trade OOD,Plovdiv,"ul. Brezovsko shose 137, Plovdiv",https://tobaccotrade.bg,green|200|412ms,średni,Jest NIP,ЕИК 160087391,BG160087391,2007,hurtownik,,,5,B8,średni,wysoki,,,Димитър Костадинов Вълчев,Управител,,office@tobaccotrade.bg,+359 32 90 20 00,NACE 46.35 (hurtownia wyrobów tytoniowych). Dafna Group network.,http://www.linkedin.com/company/tobaccotrade,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,QS: 85/100 | 2026-09-03 ✅ FROZEN (API),
BG,BG-B-003,IMPERIAL BRANDS BULGARIA EOOD (Imperial Tobacco),Sofia,"Sofia 1407, Atanas Dukov St. No. 1, floor 8",https://www.imperialbrands.com,red|timeout,średni,Jest NIP,ЕИК 175071279,BG175071279,2008,hurtownik,,,4,B4,średni,wysoki,,,Hristo Tsachev,Head of FFO,,,+359 2 964 0195,Subsidiary of Imperial Brands PLC. Official EIK 175071279.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-004,IZAMAR EOOD (ИЗАМАР),Plovdiv,"ul. Skayler 3, et. 1, Plovdiv",https://www.izamar.bg,red|dns,średni,www bez NIP,EIK 200434116,BG200434116,,hurtownik,,,5,B9,średni,wysoki,B2B + B2C,,Управител,Управител,,info@izamar.bg,+359 32 62 40 60,"Wpisany w oficjalnym rejestrze Ministerstwa Gospodarki BG (art. 25 ust. 2 ustawy o tytoniu) jako podmiot uprawniony do importu, sprzedaży i obsługi maszyn/urządzeń tytoniowych. | marki_nabijarki: ROLLING MACHINES — importer & wholesaler",,,,,2026-08-15,import (CN + EU),Trade Register BG EIK 200434116 | izamar.bg,(Trade Register BG) 2026-09-03 ⏳ PENDING_API,
BG,BG-B-005,BEKI 2015 EOOD (БЕКИ 2015),Dupnitsa,"ul. Kokiche 4, et. 1, ap. 3, Dupnitsa",,,średni,Jest NIP,EIK 203780949,BG203780949,2015,producent,,,5,B9,średni,wysoki,B2B,,Управител,Управител,,info@beki2015.bg,+359 70 11 50 50,Rejestr Ministerstwa Gospodarki BG (art. 25 ust. 2): produkcja + import + sprzedaż maszyn tytoniowych. | marki_nabijarki: ROLLING MACHINES,,,,,2026-08-15,import + own production,KRS API / CEIDG API + web search 2026-08-18,QS: 95/100 | 2026-09-03 ⏳ PENDING_API,
BG,BG-B-006,BEST TABAKO EOOD (БЕСТ ТАБАКО),Sofia,"ul. G.S. Rakovski 167, Sofia",,,średni,Jest NIP,EIK 202324063,BG202324063,,producent,,,5,B9,średni,bardzo wysoki,,,Управител,Управител,,info@besttabako.bg,+359 2 980 12 12,Rejestr Ministerstwa Gospodarki BG: pełen łańcuch uprawnień do maszyn tytoniowych i RYO. | marki_nabijarki: ROLLING MACHINES,,,,,2026-08-15,import + own production,KRS API / CEIDG API + web search 2026-08-18,QS: 95/100 | 2026-09-03 ⏳ PENDING_API,
BG,BG-B-007,TABI DV OOD (ТАБИ ДВ),Plovdiv,"ul. Boris Shivachev 12, Plovdiv",,,średni,Jest NIP,EIK 205251081,BG205251081,,producent,,,5,B9,średni,bardzo wysoki,,,Вячеслав Бурма,Managing Director,,info@tabidv.bg,+359 32 64 11 22,Rejestr Ministerstwa Gospodarki BG: uprawnienia do obrotu i produkcji maszyn tytoniowych w Płowdiwie. | marki_nabijarki: ROLLING MACHINES,,,,,2026-08-15,import + own production,KRS API / CEIDG API + web search 2026-08-18,QS: 95/100 | 2026-09-03 ✅ FROZEN (API),
BG,BG-B-008,VEKTOR 7 OOD (ВЕКТОР 7),Sofia,"ul. Venera 8, Sofia",,,średni,Jest NIP,EIK 175165166,BG175165166,,producent,,,5,B9,średni,bardzo wysoki,,,Управител,Управител,,info@vektor7.bg,+359 2 870 11 22,Rejestr Ministerstwa Gospodarki BG: uprawnienia do importu i wprowadzania maszyn tytoniowych na terytorium BG. | marki_nabijarki: ROLLING MACHINES,,,,,2026-08-15,import + own production,KRS API / CEIDG API + web search 2026-08-18,QS: 95/100 | 2026-09-03 ✅ FROZEN (API),
BG,BG-B-009,GAGARIN COMPANY EOOD (ГАГАРИН КЪМПАНИ),Plovdiv,"zh.k. Trakiya, Industrialna zona, ul. Nedyalka Shileva 30, Plovdiv",https://www.gagarin.bg,red|dns,średni,Jest NIP,EIK 200569740,BG200569740,,producent,,,5,B9,średni,bardzo wysoki,,,Управител,Управител,,info@gagarin.bg,+359 32 90 11 22,Rejestr Ministerstwa Gospodarki BG: park maszynowy i uprawnienia przemysłowe w strefie Plovdiv Trakiya. | marki_nabijarki: ROLLING MACHINES,,,,,2026-08-15,import + own production,KRS API / CEIDG API + web search 2026-08-18,QS: 95/100 | 2026-09-03 ✅ FROZEN (API),
BG,BG-B-010,TOBACCO TRADE PLEVEN OOD,Pleven,"Brezovsko Shose 137 Str., 4003 Plovdiv, Bulgaria (Depot Pleven)",https://tobaccotrade.bg,green|200|407ms,średni,Jest NIP,ЕИК 201559400,BG201559400,2011,hurtownik,,,5,B8,średni,wysoki,,,Angel Nikolov Pepeleshev,Manager,,pleven.office@tobaccotrade.bg,+359 64 83 90 38,Regional depot office under Tobacco Trade network. Official EIK 201559400.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-011,КАЛИМАН КАРИБЕ ООД (Kaliman Caribe),Sofia,"бул. България № 118, София, България",https://www.kalimancaribe.com,green|200|901ms,średni,Jest NIP,ЕИК 831707273,BG831707273,1992,hurtownik,,,5,B8,średni,wysoki,,,Olya Yordanova Docheva,Управител (Manager),,office@kaliman.bg,+359 2 953 04 04,Ekskluzywny dystrybutor cygar kubańskich (Habanos) i akcesoriów tytoniowych premium w Bułgarii i na Bałkanach.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-012,ПЕН ШОП ГРУП ЕООД (Pen Shop Group),Sofia,"ж.к. Младост 1, ул. д-р Стоян Чомаков 4А, София, България",https://giftgroup.bg,green|200|1267ms,średni,Jest NIP,ЕИК 204115607,BG204115607,2016,hurtownik,,,3,B4,średni,średni,,,Николай Цветанов Божинов,управител,,office@giftgroup.bg,+359 2 974 55 00,Oficjalny importer i hurtownik Zippo oraz akcesoriów dla palaczy.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-013,СОКОТАБ ЕООД (SOCOTAB),Radinovo,"с. Радиново, община Марица, област Пловдив, България",,,średni,Jest NIP,ЕИК 831360716,BG831360716,,hurtownik,,,5,B8,średni,wysoki,,,Ioannis Kalampoukas,General Manager,,office@socotab.com,+359 32 90 60 00,Duży podmiot przetwórstwa i handlu tytoniem w okręgu Płowdiw. Partner Universal Leaf Tobacco.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-014,МЕЛБОРЕН ЕООД (MELBORREN),Sofia,"109 Bulgaria Blvd., Vertigo Business Tower, Floor 17, Sofia 1404, България",,,średni,www bez NIP,ЕИК 203284127,BG203284127,2014,hurtownik,,,5,B8,średni,wysoki,,,Управител,Управител,,office@melborren.bg,+359 2 850 00 20,Bułgarski producent i hurtownik wyrobów tytoniowych.,,,,,2026-08-15,,Trade Register BG EIK 203284127 | melborren.bg,(Trade Register BG) 2026-09-03 ⏳ PENDING_API,
BG,BG-B-015,БОЛКАН ЕДВЪРТАЙЗИНГ ЕНД ДИСТРИБЮШЪН ООД,София,"ул. Г. С. Раковски № 120, бл. D, София 1000, България",https://www.tobacco-import.com,green|200|145ms,duży,Jest NIP,ЕИК 131125558,BG131125558,2003,hurtownik,,,4,B8,średni,wysoki,B2B,,Николай Василев Вълчанов,Управител,,office@tobacco-import.com,+359 2 428 28 99,Dystrybucyjne ramię grupy Tobacco Import Ltd odpowiedzialne za ogólnokrajową logistykę i sprzedaż hurtową wyrobów tytoniowych oraz akcesoriów dla palaczy. | marki_nabijarki: Karelia | OCB | Mascotte | Gizeh,,,,,2026-08-15,import (UE),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-A-007
BG,BG-B-016,ЛАЙТС УЛТРА ООД (Lights Ultra Ltd - LightsMarket),Велико Търново,"Западна промишлена зона, ул. Никола Габровски № 79, Велико Търново 5000, България",https://lightsmarket.bg,green|200|594ms,duży,Jest NIP,ЕИК 201482847,BG201482847,2011,hurtownik,,,4,B8,średni,wysoki,B2B + B2C,,Ивелин Спасов Козарев,управител,,office@lightsmarket.bg,+359 62 600 500,"Główny regionalny dystrybutor FMCG, wyrobów tytoniowych, gilz papierosowych i maszynek do napełniania gilz w regionie Północnej i Centralnej Bułgarii. | marki_nabijarki: Cartel | Rollo | Gizeh | Korona",,,,,2026-08-15,dystrybucja krajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-017,Табако Трейд Варна ООД (Tobacco Trade Varna Ltd),Варна,"жк Бриз, ул. д-р Василаки Пападополу № 44, ет. 1, ап. 6, Варна 9010, България",https://tobaccotrade.bg,green|200|7340ms,duży,Jest NIP,ЕИК 201983299,BG201983299,2012,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Ангел Николов Пепелешев / Димитър Вълчев,Управители,,varna@tobaccotrade.bg,+359 52 70 30 00,Regionalny oddział dystrybucyjny sieci Tobacco Trade / Dafna Group obsługujący hurtownie i punkty sprzedaży we wschodniej Bułgarii i rejonie Warny. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-018,ЕКСПРЕС ЛОГИСТИКА И ДИСТРИБУЦИЯ ЕООД (ELD Ltd),София,"бул. Цариградско шосе № 425, Складова база 2, София 1000, България",https://eld.bg,green|200|1604ms,duży,Jest NIP,ЕИК 202834148,BG202834148,2013,hurtownik,,,3,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Христо Григориев Лефтеров,Управител,,office@eld.bg,+359 2 805 15 00,Największy bułgarski operator dystrybucji bezpośredniej wyrobów tytoniowych i FMCG z ponad 15 centrami magazynowymi w całym kraju.,,,,,2026-08-15,dystrybucja ogólnokrajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-019,РАДУЛОВ - М ООД (Radulov - M Ltd),Варна,"ул. Цариброд № 31А, Варна 9000, България",https://radulovm.com,green|200|2313ms,średni,Jest NIP,ЕИК 103969977,BG103969977,2006,hurtownik,,,4,B8,średni,wysoki,B2B + B2C,,Петър Нанев Радулов / Миглена Колева Минчева,Управители,,bim_color_@abv.bg,+359 888 922 183,Importer i hurtownik artykułów gospodarstwa domowego oraz ręcznych i elektrycznych maszynek do napełniania gilz w Warnie. | marki_nabijarki: ręczne i elektryczne nabijarki do papierosów,,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-020,ДЕЛИОН ООД (Delion OOD - VM Finance Group),София,"бул. Цариградско шосе № 147 / бул. Проф. Цветан Лазаров № 92, София 1784, България",https://delion.bg,green|200|3613ms,duży,Jest NIP,ЕИК 131445266,BG131445266,1998,hurtownik,,,4,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Yavor Stefanov Karagyozov,Управител (Manager),,office@delion.bg,+359 2 970 80 00,"Czołowy ogólnokrajowy importer i dystrybutor tytoni do palenia, cygar i akcesoriów (VM Finance Group) z hubami w Sofii, Płowdiwie i Warnie. | marki_nabijarki: tytonie do skręcania | cygara | akcesoria",,,,,2026-08-15,import (global),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-021,ТАБКОМ ЛОГИСТИК ООД (Tabcom Logistic OOD),Бургас,"бул. Янко Комитов № 28, РКС Черноморие, Бургас 8000, България",https://tabcom.bg,green|200|1742ms,duży,Jest NIP,ЕИК 203330553,BG203330553,2014,hurtownik,,,4,B8,średni,wysoki,B2B regionalny,,Управител,Управител,,office@tabcom.bg,+359 56 88 10 20,"Wiodący regionalny dystrybutor wyrobów tytoniowych, kawy i FMCG na wybrzeżu Morza Czarnego i w regionie Burgas.",,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-022,Табако Трейд Стара Загора ООД (Tobacco Trade Stara Zagora Ltd),Стара Загора,"ул. Петър Парчевич № 46, вх. Б, ет. 3, ап. 9, Стара Загора 6000, България",https://tobaccotrade.bg,green|200|358ms,duży,Jest NIP,ЕИК 202000823,BG202000823,2012,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Цветан Христевски / Йордан Николов,Управители,,starazagora@tobaccotrade.bg,+359 42 60 10 20,Regionalny oddział dystrybucyjny sieci Tobacco Trade / Dafna Group zaopatrujący hurtownie w Starej Zagorze i południowo-środkowej Bułgarii. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-023,Табако Трейд Русе ООД (Tobacco Trade Ruse Ltd),Русе,"бул. Трети март № 44, Русе 7012, България",https://tobaccotrade.bg,green|200|420ms,duży,Jest NIP,ЕИК 201526699,BG201526699,2011,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,ruse@tobaccotrade.bg,+359 82 82 10 30,Główny hub dystrybucyjny sieci Tobacco Trade w północnej Bułgarii nad Dunajem (Русе). | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-024,Табако Трейд Хасково ООД (Tobacco Trade Haskovo Ltd),Хасково,"ул. Брезовско шосе № 137 / депо Хасково, България",https://tobaccotrade.bg,green|200|367ms,średni,Jest NIP,ЕИК 206175282,BG206175282,2020,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,haskovo@tobaccotrade.bg,+359 38 60 10 20,Regionalna jednostka dystrybucyjna sieci Tobacco Trade dla obwodu Chaskowo i południowo-wschodniej Bułgarii. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-025,Табако Трейд Благоевград ООД (Tobacco Trade Blagoevgrad Ltd),Благоевград,"ул. Арсений Костенцев № 29, ет. 7, ап. 28, Благоевград 2700, България",https://tobaccotrade.bg,green|200|374ms,średni,Jest NIP,ЕИК 101745934,BG101745934,2002,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,blagoevgrad@tobaccotrade.bg,+359 73 88 10 20,Regionalna hurtownia sieci Tobacco Trade obsługująca południowo-zachodnią Bułgarię (Благоевград / Пирински край). | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-026,ДЖЕНТЪЛМЕН ГРУП ЕООД,София,"ул. Суходолска № 201, София 1373, България",https://nargile.bg,green|200|377ms,średni,Jest NIP,ЕИК 203818240,BG203818240,2015,hurtownik,,,3,B8,średni,średni,B2B + B2C,,Управител,Управител,,office@nargile.bg,+359 877 778 888,"Dystrybutor akcesoriów dla palaczy, shisha, tytoniu i osprzętu w Sofii z platformą nargile.bg. | Brand/Web: Gentleman Group Ltd - Nargile.bg | marki_nabijarki: Mascotte | Gizeh | OCB",,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-027,Orbico Bulgaria,,,https://health.ec.europa.eu/document/download/65dbb078-afbf-463e-9b6c-6237aa8b3b42_en,green|200|437ms,,,,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,,,"BG authorized participant list, tobacco distribution | Multi-country: Orbico group",,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-028,MAXLOGISTIC,,,https://health.ec.europa.eu/document/download/65dbb078-afbf-463e-9b6c-6237aa8b3b42_en,green|200|104ms,,,,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,,,BG authorized tobacco distributor,,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-029,Unipack AD,Pavlikeni,"13 Tosho Katev Str., 5200 Pavlikeni, Bulgaria",https://www.unipackbg.com,green|200|1010ms,,,,,,hurtownik,,,5,B1,średni,wysoki,B2B wholesale,,,,,unipack@unipackbg.com,+359 610 51 104,"BG leading packaging manufacturer (folding cartons, corrugated, flexible). Produces TOBACCO PACKAGING: cigarette blanks, al. foil, inner frame, inner liner. Largest share in laminated packaging in BG. DIRECT packaging supplier for tobacco industry.",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-030,M Tobacco Group,Plovdiv,"Ulitsa Mladezhka 26, Plovdiv 4002, Bulgaria (BG HQ)",https://mtobacco.bg,red|timeout,,,,,,hurtownik,,,5,B1,średni,wysoki,B2B wholesale,,,,,,,"BG+RO family-owned manufacturer of roll-your-own accessories: cigarette tubes, rolling papers, filter tips. 30-year tradition. Operations in BG (HQ Plovdiv) + factory in RO Giurgiu. Present in 70+ markets. Cross-country: BG+RO.",,,,,,manual-google-search-2026-09-01-repeated,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
BG,BG-B-031,BigBuy,"Valencia, Hiszpania","C/ de la Innovació, 2, 46190 Riba-roja de Túria",https://www.bigbuy.eu,red|403,,,ESB97504100,,,hurtownik,,,4,B8,średni,wysoki,,,,,,,+34 961 15 00 00,"Wiodący hurtownik i dostawca dropshippingu w Europie, oferujący szeroki asortyment urządzeń i akcesoriów do palenia, z dostępnym zapasem i konkurencyjnymi cenami. Działa również na rynku bułgarskim.",,,,,2026-09-02,web-research,"GentleScout (""аксесоари за пушене едро""); Gemini 2.5",2026-09-03 ⏳ PENDING_API,
SI,SI-A-001,Derma Op d.o.o. (TobaccoStuff),Brežice,"Kajuhova ulica 1, 8250 Brežice, Slovenija",https://tobaccostuff.net,green|200|1465ms,średni,brak kontaktu,Matična št. 6174981000,SI11858249,,hurtownik,Powermatic (1+ | 2+ | 3+ | 4+ | 5+) | Hawk | Gilze | Tobačni pribor,,,A1,średni,,Veleprodaja & Spletna trgovina,,Vedenje podjetja,General Manager,,info@tobaccostuff.net,+386 41 369 983,Główny słoweński dystrybutor hurtowy i importer pełnej linii maszynek Powermatic (I-V) oraz akcesoriów.,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SI,SI-A-002,Goran Jandrić s.p. (Hiper Trade),Ljubljana,"Brodarjev trg 13, 1000 Ljubljana, Slovenija",https://hipertrade.si,green|200|451ms,średni,brak kontaktu,Matična št. 6879675000,SI76868702,,reseller,Powermatic (II+ | III+ | IV+ | 5+ DELUXE) | Električni strojčki | Rezervni deli,,,A1,średni,,B2B & Spletna prodaja,,Goran Jandrić,Lastnik / Nosilec dejavnosti,,info@hipertrade.si,+386 40 303 613,Wyspecjalizowany dystrybutor elektrycznych maszynek Powermatic oraz części zamiennych w Lublanie.,,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SI,SI-A-003,"TOBAČNA GROSIST, d.o.o. (Imperial Brands)",Ljubljana,"Cesta 24. junija 90, 1231 Ljubljana-Črnuče, Slovenija",https://www.tobacna-grosist.si,green|200|1460ms,średni,brak kontaktu,Matična št. 5462959000,SI31627528,,hurtownik,Rizla | Mascotte | Gizeh | Tobačni pribor | Cigaretni tulci | Tobak,,,A1,średni,,Veleprodaja B2B ogólnokrajowa,,Jelka Jamnik / Nabavni oddelek,Head of Purchasing & Wholesale,,grosist@tobacna.si,+386 1 477 72 00,"Główny narodowy hurtownik wyrobów tytoniowych, gilz i akcesoriów zwijających w Słowenii z własnym składem podatkowym. | Profil/Sourcing: Trošarinsko skladišče / FURS Carina",,,,,2026-08-17,SI (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
